Catalog,Cabinet_section,Cabinet_label,SKU,Cabinet_color,Weight,Cost,Details,Manufacture_date,Image,Quantity,Assemble_cost
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 42""H",W3042,"ASPEN WHITE",80,548.13,"Wall Cabinet - 30""W x 42""H x 12""D - 2D -3S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 42""H",W3042GD,"ASPEN WHITE",75,614.68,"Wall Glass Door Cabinet - 30""W x 42""H x 12""D -2D- 2S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 42""H",W3342,"ASPEN WHITE",85,583.22,"Wall Cabinet - 33""W x 42""H x 12""D - 2D -3S",,,100,18
"TEAM CABINETS","Wall Cabinets","WALL CABINETS - 42""H",W3642,"ASPEN WHITE",91,619.00,"Wall Cabinet - 36""W x 42""H x 12""D - 2D -3S",,,100,18
"TEAM CABINETS","Wall Cabinets"," ANGLE WALL  CABINETS ",AW1230,"ASPEN WHITE",32,208.12,"Angle Wall Cabinet - 12""W x 30""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets"," ANGLE WALL  CABINETS ",AW1236,"ASPEN WHITE",36,238.00,"Angle Wall Cabinet - 12""W x 36""H x 12""D - 1D -2S",,,100,18
"TEAM CABINETS","Wall Cabinets"," ANGLE WALL  CABINETS ",AW1242,"ASPEN WHITE",41,267.41,"Angle Wall Cabinet - 12""W x 42""H x 12""D - 1D -3S",,,100,18
"TEAM CABINETS","Wall Cabinets"," DIAGONAL WALL  CABINETS ",DCW2412GD,"ASPEN WHITE",,206.91,"Wall Diagonal Glass Door Corner Cabinet -24""W x 12""H x 12""D - 1D -2S",,,100,25
"TEAM CABINETS","Wall Cabinets"," DIAGONAL WALL  CABINETS ",DCW2430,"ASPEN WHITE",70,444.07,"Wall Diagonal Corner Cabinet - 24""W x 30""H x 12""D - 1D -2S",,,100,25
"TEAM CABINETS","Wall Cabinets"," DIAGONAL WALL  CABINETS ",DCW2430GD,"ASPEN WHITE",70,469.00,"Wall Diagonal Glass Door Corner Cabinet - 24""W x 30""H x 12""D - 1D -2S",,,100,25
"TEAM CABINETS","Wall Cabinets"," DIAGONAL WALL  CABINETS ",DCW2436,"ASPEN WHITE",77,505.78,"Wall Diagonal Corner Cabinet -  24""W x 36""H x 12""D - 1D- 2S",,,100,25
"TEAM CABINETS","Wall Cabinets"," DIAGONAL WALL  CABINETS ",DCW2436GD,"ASPEN WHITE",77,532.40,"Wall Diagonal Glass Door Corner Cabinet - 24""W x 36""H x 12""D - 1D-2S",,,100,25
"TEAM CABINETS","Wall Cabinets"," DIAGONAL WALL  CABINETS ",DCW2442,"ASPEN WHITE",92,608.00,"Wall Diagonal Corner Cabinet -  24""W x 42""H x 12""D - 1D -3S",,,100,25
"TEAM CABINETS","Wall Cabinets"," DIAGONAL WALL  CABINETS ",DCW2442GD,"ASPEN WHITE",92,619.00,"Wall Diagonal Glass Door Corner Cabinet - 24""W x 42""H x 12""D - 1D -3S",,,100,25
"TEAM CABINETS","Wall Cabinets"," DIAGONAL WALL  CABINETS ",DCW2712GD,"ASPEN WHITE",,221.43,"Wall Diagonal Glass Door Corner Cabinet - 27""W x 12""H x 12""D x 1D -3S",,,100,25
"TEAM CABINETS","Wall Cabinets"," DIAGONAL WALL  CABINETS ",DCW2736,"ASPEN WHITE",110,532.40,"Wall Diagonal Corner Cabinet -  27""W x 36""H x 12""D - 1D -3S",,,100,25
"TEAM CABINETS","Wall Cabinets"," DIAGONAL WALL  CABINETS ",DCW2742,"ASPEN WHITE",110,646.14,"Wall Diagonal Corner Cabinet -  27""W x 42""H x 12""D - 1D -3S",,,100,25
"TEAM CABINETS","Wall Cabinets","BLIND CORNER WALL  CABINETS ",WBC2430,"ASPEN WHITE",51,297.00,"Wall Blind Corner Cabinet - 24""W x 30""H x 12""D - 1D -2S",,,100,20
"TEAM CABINETS","Wall Cabinets","BLIND CORNER WALL  CABINETS ",WBC2730,"ASPEN WHITE",53,314.00,"Wall Blind Corner Cabinet - 27""W x 30""H x 12""D - 1D -2S",,,100,20
"TEAM CABINETS","Wall Cabinets","BLIND CORNER WALL  CABINETS ",WBC3630,"ASPEN WHITE",56,406.56,"Wall Blind Corner Cabinet - 36""W x 30""H x 12""D - 1D -2S",,,100,20
"TEAM CABINETS","Wall Cabinets","BLIND CORNER WALL  CABINETS ",WBC2736,"ASPEN WHITE",59,358.00,"Wall Blind Corner Cabinet - 27""W x 36""H x 12""D - 1D -2S",,,100,20
"TEAM CABINETS","Wall Cabinets","BLIND CORNER WALL  CABINETS ",WBC2442,"ASPEN WHITE",66,398.09,"Wall Blind Corner Cabinet - 24""W x 42""H x 12""D - 1D -3S",,,100,20
"TEAM CABINETS","Wall Cabinets","BLIND CORNER WALL  CABINETS ",WBC2742,"ASPEN WHITE",69,421.08,"Wall Blind Corner Cabinet - 27""W x 42""H x 12""D - 1D -3S",,,100,20
"TEAM CABINETS","Wall Cabinets","BLIND CORNER WALL  CABINETS ",WBC3642,"ASPEN WHITE",71,544.50,"Wall Blind Corner Cabinet - 27""W x 36""H x 12""D - 1D -3S",,,100,20
"TEAM CABINETS","Wall Cabinets","WALL EASY REACH CABINETS",WER2430,"ASPEN WHITE",,450.00,"Easy Reach Wall Cabinet - 33""W x 34-1/2""H - 1D",,,100,30
"TEAM CABINETS","Wall Cabinets","WALL EASY REACH CABINETS",WER2436,"ASPEN WHITE",,539.00,"Easy Reach Wall Cabinet - 36""W x 34-1/2""H - 1D",,,100,30
"TEAM CABINETS","Wall Cabinets","WALL EASY REACH CABINETS",WER2442,"ASPEN WHITE",,627.00,"Easy Reach Wall Cabinet - 36""W x 34-1/2""H - 1D",,,100,30
"TEAM CABINETS","Wall Cabinets","WALL ACCESSORY CABINETS ",OE630,"ASPEN WHITE",16,121.00,"Wall End Shelf - 6""W x 30""H x 12""D - 2S",,,100,20
"TEAM CABINETS","Wall Cabinets","WALL ACCESSORY CABINETS ",OE636,"ASPEN WHITE",19,135.52,"Wall End Shelf - 6""W x 36""H x 12""D - 3S",,,100,20
"TEAM CABINETS","Wall Cabinets","WALL ACCESSORY CABINETS ",OE642,"ASPEN WHITE",21,148.83,"Wall End Shelf - 6""W x 42""H x 12""D - 4S",,,100,20
"TEAM CABINETS","Wall Cabinets","WALL ACCESSORY CABINETS ",PR3015,"ASPEN WHITE",30,349.00,"Wall Plate Rack Cabinet - 30""W x 15""H x 12""D ",,,100,20
"TEAM CABINETS","Wall Cabinets","WALL ACCESSORY CABINETS ",WRC2430,"ASPEN WHITE",40,342.43,"Wall Wine Rack Cabinet - 24""W x 30""H x 12""D ",,,100,20
"TEAM CABINETS","Wall Cabinets","WALL ACCESSORY CABINETS ",WRC3018,"ASPEN WHITE",33,327.91,"Wall Wine Rack Cabinet - 30""W x 18""H x 12""D ",,,100,20
"TEAM CABINETS","Wall Cabinets","WALL ACCESSORY CABINETS ",WRC3015,"ASPEN WHITE",30,314.00,"Wall Wine Rack Cabinet - 30""W x 15""H x 12""D ",,,100,20
"TEAM CABINETS","Wall Cabinets","WALL ACCESSORY CABINETS ",WSD630,"ASPEN WHITE",32,242.00,"Wall Spice Drawer - 30""W x 6""H x 12""D ",,,100,20
"TEAM CABINETS","Base Cabinets","BASE CABINETS-34 1/2''H",BT09,"ASPEN WHITE",38,256.00,"Base Cabinet - 9""W x 34-1/2""H x 24""D - 1D",,,99,20
"TEAM CABINETS","Base Cabinets","BASE CABINETS-34 1/2''H",B12,"ASPEN WHITE",51,337.00,"Base Cabinet - 12""W x 34-1/2""H x 24""D - 1D, 1Drw, 1S",,,100,20
"TEAM CABINETS","Base Cabinets","BASE CABINETS-34 1/2''H",B15,"ASPEN WHITE",57,372.00,"Base Cabinet - 15""W x 34-1/2""H x 24""D - 1D, 1Drw, 1S",,,100,20
"TEAM CABINETS","Base Cabinets","BASE CABINETS-34 1/2''H",B18,"ASPEN WHITE",62,410.19,"Base Cabinet - 18""W x 34-1/2""H x 24""D - 1D, 1Drw, 1S",,,100,20
"TEAM CABINETS","Base Cabinets","BASE CABINETS-34 1/2''H",B21,"ASPEN WHITE",66,440.44,"Base Cabinet - 21""W x 34-1/2""H x 24""D - 1D, 1Drw, 1S",,,100,20
"TEAM CABINETS","Base Cabinets","BASE CABINETS-34 1/2''H",B24,"ASPEN WHITE",72,493.00,"Base Cabinet - 24""W x 34-1/2""H x 24""D - 2D, 1Drw, 1S",,,100,20
"TEAM CABINETS","Base Cabinets","BASE CABINETS-34 1/2''H",B27,"ASPEN WHITE",78,542.08,"Base Cabinet - 27""W x 34-1/2""H x 24""D - 2D, 1Drw, 1S",,,100,20
"TEAM CABINETS","Base Cabinets","BASE CABINETS-34 1/2''H",B30,"ASPEN WHITE",89,630.41,"Base Cabinet - 30""W x 34-1/2""H x 24""D - 2D, 2Drw, 1S",,,100,20
"TEAM CABINETS","Base Cabinets","BASE CABINETS-34 1/2''H",B33,"ASPEN WHITE",94,666.71,"Base Cabinet - 33""W x 34-1/2""H x 24""D - 2D, 2Drw, 1S",,,100,20
"TEAM CABINETS","Base Cabinets","BASE CABINETS-34 1/2''H",B36,"ASPEN WHITE",100,700.59,"Base Cabinet - 36""W x 34-1/2""H x 24""D - 2D, 2Drw, 1S",,,100,20
"TEAM CABINETS","Base Cabinets","BASE CABINETS-34 1/2''H",B42,"ASPEN WHITE",109,765.93,"Base Cabinet - 42""W x 34-1/2""H x 24""D - 2D, 2Drw, 1S",,,100,20
"TEAM CABINETS","Base Cabinets","BASE CABINETS-34 1/2''H",MB33,"ASPEN WHITE",94,629.20,"Microwave Base Cabinet - 33""W x 34-1/2""H x 24""D -1Drw",,,100,20
"TEAM CABINETS","Base Cabinets","BASE CABINETS-34 1/2''H",MB30,"ASPEN WHITE",92,592.90,"Microwave Base Cabinet - 30""W x 34-1/2""H x 24""D -1Drw",,,100,20
"TEAM CABINETS","Base Cabinets","SINK BASES-34 1/2''H",SB27,"ASPEN WHITE",60,422.29,"Sink Base - 27""W x 34-1/2""H x 24""D - 1 False Drawer",,,100,20
"TEAM CABINETS","Base Cabinets","SINK BASES-34 1/2''H",SB30,"ASPEN WHITE",64,462.22,"Sink Base - 30""W x 34-1/2""H x 24""D - 2 False Drawers",,,100,20
"TEAM CABINETS","Base Cabinets","SINK BASES-34 1/2''H",SB33,"ASPEN WHITE",70,493.00,"Sink Base - 33""W x 34-1/2""H x 24""D - 2 False Drawers ",,,100,20
"TEAM CABINETS","Base Cabinets","SINK BASES-34 1/2''H",SB36,"ASPEN WHITE",76,533.61,"Sink Base - 36""W x 34-1/2""H x 24""D - 2 False Drawers ",,,100,20
"TEAM CABINETS","Base Cabinets","SINK BASES-34 1/2''H",CSB36,"ASPEN WHITE",96,557.81,"Corner Sink Base - 36""W x 34-1/2""H x 24""D",,,100,20
"TEAM CABINETS","Base Cabinets","SINK BASES-34 1/2''H",DCSF42,"ASPEN WHITE",29,211.75,"Corner Sink Base Front - 26-1/4""W x 30""H - for use with SBF4242 ",,,100,20
"TEAM CABINETS","Base Cabinets","SINK BASES-34 1/2''H",SBF4242,"ASPEN WHITE",23,84.00,"Corner Sink Front Floor - 42""W x 42""H - for use with DCSF42",,,100,20
"TEAM CABINETS","Base Cabinets","SINK BASES-34 1/2''H",FSB36,"ASPEN WHITE",23,533.61,"Farmer Sink Base",,,100,20
"TEAM CABINETS","Base Cabinets","DRAWER BASES - 34 1/2''H",3DB12,"ASPEN WHITE",75,506.99,"Drawer Base Cabinet - 12""W x 34-1/2""H x 24""D - 3DRW",,,100,25
"TEAM CABINETS","Base Cabinets","DRAWER BASES - 34 1/2''H",3DB15,"ASPEN WHITE",82,569.91,"Drawer Base Cabinet - 15""W x  34-1/2""H x 24""D - 3DRW",,,100,25
"TEAM CABINETS","Base Cabinets","DRAWER BASES - 34 1/2''H",3DB18,"ASPEN WHITE",89,592.90,"Drawer Base Cabinet - 18""W x  34-1/2""H x 24""D - 3DRW",,,100,25
"TEAM CABINETS","Base Cabinets","DRAWER BASES - 34 1/2''H",3DB21,"ASPEN WHITE",95,629.20,"Drawer Base Cabinet - 21""W x  34-1/2""H x 24""D - 3DRW",,,100,25
"TEAM CABINETS","Base Cabinets","DRAWER BASES - 34 1/2''H",3DB24,"ASPEN WHITE",102,666.71,"Drawer Base Cabinet - 24""W x  34-1/2""H x 24""D - 3DRW",,,100,25
"TEAM CABINETS","Base Cabinets","DRAWER BASES - 34 1/2''H",3DB30,"ASPEN WHITE",117,748.99,"Drawer Base Cabinet - 30""W x  34-1/2""H x 24""D - 3DRW",,,100,25
"TEAM CABINETS","Base Cabinets","DRAWER BASES - 34 1/2''H",3DB36,"ASPEN WHITE",132,814.33,"Drawer Base Cabinet - 36""W x  34-1/2""H x 24""D - 3DRW",,,100,25
"TEAM CABINETS","Base Cabinets","ANGLE CORNER CABINETS",BEC24,"ASPEN WHITE",76,415.03,"Base End Cabinet - 24""W x 34-1/2""H x 24""D  - 2D",,,100,25
"TEAM CABINETS","Base Cabinets","LAZY SUSAN BASE CABINETS",ERB33,"ASPEN WHITE",89,568.00,"Easy Reach Base Cabinet - 33""W x 34-1/2""H - 1D",,,100,25
"TEAM CABINETS","Base Cabinets","LAZY SUSAN BASE CABINETS",ERB36,"ASPEN WHITE",99,630.41,"Easy Reach Base Cabinet - 36""W x 34-1/2""H - 1D",,,100,25
"TEAM CABINETS","Base Cabinets","LAZY SUSAN BASE CABINETS","CHROME TRAY33","ASPEN WHITE",99,142.78,"Chrome tray fit ERB33",,,100,25
"TEAM CABINETS","Base Cabinets","LAZY SUSAN BASE CABINETS","CHROME TRAY36","ASPEN WHITE",99,159.72,"Chrome tray fit ERB36",,,100,25
"TEAM CABINETS","Base Cabinets","LAZY SUSAN BASE CABINETS","WOOD TRAY","ASPEN WHITE",92,169.40,"Wood tray fit ERB33/ERB36",,,100,25
"TEAM CABINETS","Base Cabinets","BLIND CORNER BASE CABINETS",BBC36,"ASPEN WHITE",70,442.86,"Blind Base Corner Cabinet - 27""W x 34-1/2""H x 24""D  -1D, 1Drw, 1S",,,100,20
"TEAM CABINETS","Base Cabinets","BLIND CORNER BASE CABINETS",BBC39,"ASPEN WHITE",70,537.24,"Blind Base Corner Cabinet - 33""W x 34-1/2""H x 24""D  -1D, 1Drw, 1S",,,100,20
"TEAM CABINETS","Base Cabinets","BLIND CORNER BASE CABINETS",BBC42,"ASPEN WHITE",87,617.10,"Blind Base Corner Cabinet - 39""W x 34-1/2""H x 24""D   -1D, 1Drw, 1S",,,100,20
"TEAM CABINETS","Base Cabinets","ACCESSORY BASE CABINETS",BES12,"ASPEN WHITE",52,269.83,"Base End Shelf Cabinet - 12""W x 34-1/2""H x 24""D ",,,100,18
"TEAM CABINETS","Base Cabinets","ACCESSORY BASE CABINETS",BSDC6,"ASPEN WHITE",30,358.00,"Base Spice Drawer - 34 1/2""W x 24""H x 6""D  - 5DRW",,,100,10
"TEAM CABINETS","Base Cabinets","ACCESSORY BASE CABINETS",DFB18,"ASPEN WHITE",68,448.91,"Two Drawer Base Cabinet - 18""",,,100,20
"TEAM CABINETS","Base Cabinets","ACCESSORY BASE CABINETS",BWB18,"ASPEN WHITE",75,540.87,"Base Waste Basket - 18"" x 34 1/2 x 24",,,100,20
"TEAM CABINETS","Base Cabinets","ACCESSORY BASE CABINETS",SPB6,"ASPEN WHITE",32,347.00,"Spice Pull Base Cabinet - 6""W x 34-1/2""H x 24""D ",,,100,20
"TEAM CABINETS","Base Cabinets","ACCESSORY BASE CABINETS",SPB9,"ASPEN WHITE",32,395.00,"Spice Pull Base Cabinet - 9""W x 34-1/2""H x 24""D ",,,100,20
"TEAM CABINETS","Tall Cabinets","OVENCABINETS & PANTRIES",O308424,"ASPEN WHITE",200,1487.09,"Oven Cabinet - 30""W x 84""H X 24""D - 2D, 3DRW, 1S",,,100,30
"TEAM CABINETS","Tall Cabinets","OVENCABINETS & PANTRIES",O309024,"ASPEN WHITE",215,1504.03,"Oven Cabinet - 30""W x 90""H X 24""D - 2D, 3DRW, 1S",,,100,30
"TEAM CABINETS","Tall Cabinets","OVENCABINETS & PANTRIES",O309624,"ASPEN WHITE",233,1616.00,"Oven Cabinet - 30""W x 96""H X 24""D - 2D, 3DRW, 1S",,,100,30
"TEAM CABINETS","Tall Cabinets","OVENCABINETS & PANTRIES",O338424,"ASPEN WHITE",215,1495.56,"Oven Cabinet - 33""W x 84""H X 24""D - 2D, 3DRW, 1S",,,100,30
"TEAM CABINETS","Tall Cabinets","OVENCABINETS & PANTRIES",O339024,"ASPEN WHITE",233,1568.00,"Oven Cabinet - 33""W x 90""H X 24""D - 2D, 3DRW, 1S",,,100,30
"TEAM CABINETS","Tall Cabinets","OVENCABINETS & PANTRIES",O339624,"ASPEN WHITE",242,1708.00,"Oven Cabinet - 33""W x 96""H X 24""D - 2D, 3DRW, 1S",,,100,30
"TEAM CABINETS","Tall Cabinets","MICROWAVE OVEN CABINETS ",MO3030,"ASPEN WHITE",51,521.00,"Microwave Oven Cabinet  - 30""W x 30""H x 12""D - 2D, 1S",,,100,25
"TEAM CABINETS","Tall Cabinets","MICROWAVE OVEN CABINETS ",MO3036,"ASPEN WHITE",59,602.58,"Microwave Oven Cabinet  - 30""W x 36""H x 12""D - 2D, 1S",,,100,25
"TEAM CABINETS","Tall Cabinets","MICROWAVE OVEN CABINETS ",MO3042,"ASPEN WHITE",66,710.00,"Microwave Oven Cabinet  - 30""W x 42""H x 12""D - 2D, 1S",,,100,25
"TEAM CABINETS","Tall Cabinets","WALL PANTRY",U188424,"ASPEN WHITE",136,960.00,"Wall Pantry - 18""W x 84""H x 24""D - 2D, 5S",,,100,30
"TEAM CABINETS","Tall Cabinets","WALL PANTRY",U248424,"ASPEN WHITE",165,1055.12,"Wall Pantry - 24""W x 84""H x 24""D - 4D, 5S",,,100,30
"TEAM CABINETS","Tall Cabinets","WALL PANTRY",U308424,"ASPEN WHITE",194,1249.93,"Wall Pantry - 30""W x 84""H x 24""D - 4D, 5S",,,100,30
"TEAM CABINETS","Tall Cabinets","WALL PANTRY",U189024,"ASPEN WHITE",143,992.20,"Wall Pantry - 18""W x 90""H x 24""D - 2D, 5S",,,100,30
"TEAM CABINETS","Tall Cabinets","WALL PANTRY",U249024,"ASPEN WHITE",172,1139.82,"Wall Pantry - 24""W x 90""H x 24""D - 4D, 5S",,,100,30
"TEAM CABINETS","Tall Cabinets","WALL PANTRY",U309024,"ASPEN WHITE",201,1335.00,"Wall Pantry - 30""W x 90""H x 24""D - 4D, 5S",,,100,30
"TEAM CABINETS","Tall Cabinets","WALL PANTRY",U189624,"ASPEN WHITE",150,1040.60,"Wall Pantry - 18""W x 96""H x 24""D - 2D, 5S",,,100,30
"TEAM CABINETS","Tall Cabinets","WALL PANTRY",U249624,"ASPEN WHITE",180,1214.00,"Wall Pantry - 24""W x 96""H x 24""D - 4D, 5S",,,100,30
"TEAM CABINETS","Tall Cabinets","WALL PANTRY",U309624,"ASPEN WHITE",210,1404.00,"Wall Pantry - 30""W x 96""H x 24""D - 4D, 5S",,,100,30
"TEAM CABINETS","Vanity Cabinets","VANITY SINK CABINETS ",VS24,"ASPEN WHITE",56,373.89,"Vanity Sink Base Cabinet - 24""W x 34 1/2""H x 21""D",,,100,18
"TEAM CABINETS","Vanity Cabinets","VANITY SINK CABINETS ",VS27,"ASPEN WHITE",60,394.00,"Vanity Sink Base Cabinet - 27""W x 34 1/2""H x 21""D",,,100,18
"TEAM CABINETS","Vanity Cabinets","VANITY SINK CABINETS ",VS30,"ASPEN WHITE",64,410.19,"Vanity Sink Base Cabinet - 30""W x 34 1/2""H x 21""D",,,100,18
"TEAM CABINETS","Vanity Cabinets","VANITY SINK CABINETS ",VS36,"ASPEN WHITE",73,469.00,"Vanity Sink Base Cabinet - 36""W x 34 1/2""H x 21""D",,,100,18
"TEAM CABINETS","Vanity Cabinets","VANITY DRAWER CABINETS ",3VDB12,"ASPEN WHITE",68,486.42,"Vanity Drawer Base Cabinet - 12""W x 34 1/2""H x 21""D - 3 DRW",,,100,20
"TEAM CABINETS","Vanity Cabinets","VANITY DRAWER CABINETS ",3VDB15,"ASPEN WHITE",74,527.00,"Vanity Drawer Base Cabinet - 15""W x 34 1/2""H x 21""D - 3 DRW",,,100,20
"TEAM CABINETS","Vanity Cabinets","VANITY DRAWER CABINETS ",3VDB18,"ASPEN WHITE",80,562.65,"Vanity Drawer Base Cabinet - 18""W x 34 1/2""H x 21""D - 3 DRW",,,100,20
"TEAM CABINETS","Vanity Cabinets","VANITY COMBINATION CABINETS ",V3021DL,"ASPEN WHITE",96,721.00,"Vanity Sink Base - 30""W x 34 1/2"" x 21""D - 1D, 3 Left DRW",,,100,20
"TEAM CABINETS","Vanity Cabinets","VANITY COMBINATION CABINETS ",V3021DR,"ASPEN WHITE",96,721.00,"Vanity Sink Base - 30""W x 34 1/2"" x 21""D - 1D, 3 Right DRW",,,100,20
"TEAM CABINETS","Vanity Cabinets","VANITY COMBINATION CABINETS ",V3621DL,"ASPEN WHITE",106,781.00,"Vanity Sink Base - 36""W x 34 1/2"" x 21""D - 1D, 3 Left DRW",,,100,20
"TEAM CABINETS","Vanity Cabinets","VANITY COMBINATION CABINETS ",V3621DR,"ASPEN WHITE",106,781.00,"Vanity Sink Base - 36""W x 34 1/2"" x 21""D - 1D, 3 Right DRW",,,100,20
"TEAM CABINETS","Vanity Cabinets","VANITY COMBINATION CABINETS ",VSD36,"ASPEN WHITE",85,648.56,"Vanity Sink Drawer Base Cabinet - 36""W x 34 1/2""H x 21""D - 2 DRW, 2D",,,100,20
"TEAM CABINETS","Vanity Cabinets","VANITY COMBINATION CABINETS ",VSD42,"ASPEN WHITE",95,689.00,"Vanity Sink Drawer Base Cabinet - 42""W x 34 1/2""H x 21""D - 2 DRW, 2D",,,100,20
"TEAM CABINETS","Vanity Cabinets","VANITY COMBINATION CABINETS ",VSD48,"ASPEN WHITE",104,758.00,"Vanity Sink Drawer Base Cabinet - 48""W x 34 1/2""H x 21""D - 2 DRW, 2D",,,100,20
"TEAM CABINETS",Moldings,MOLDINGS,BAM,"ASPEN WHITE",1,36.30,"Batten Moulding - 96""W x 3/4""H x 1/4""D",,,100,0
"TEAM CABINETS",Moldings,MOLDINGS,"BCM8 (DCM)","ASPEN WHITE",7,166.98,"Decorative Crown Moulding - 96'W x 4 3/8'H x 11/16""D",,,100,0
"TEAM CABINETS",Moldings,MOLDINGS,CM8,"ASPEN WHITE",4,141.00,"Crown Moulding - 96""W x 2 3/4""H x 5/8""D",,,33,0
"TEAM CABINETS",Moldings,MOLDINGS,COV,"ASPEN WHITE",10,215.00,"Cove Crown Moulding - 96""W x 3 5/8""H x 2 1/2""D",,,100,0
"TEAM CABINETS",Moldings,MOLDINGS,ACM8,"ASPEN WHITE",1,129.00,"Angle Crown Moulding - 96""W x 3 5/8""H x 2 1/2""D",,,100,0
"TEAM CABINETS",Moldings,MOLDINGS,DMTIS,"ASPEN WHITE",1,35.09,"Dentil Moulding - 96""W x 11/16""H x 3/8""D",,,100,0
"TEAM CABINETS",Moldings,MOLDINGS,FBM,"ASPEN WHITE",11,164.00,"Furniture Base MOULDING - 96'W x 4 5/8""H x 3/4""D",,,46,0
"TEAM CABINETS",Moldings,MOLDINGS,LRM8,"ASPEN WHITE",5,148.83,"Light Rail Moulding - 96'W x 1 9/16""H x 2 1/4""D",,,100,0
"TEAM CABINETS",Moldings,MOLDINGS,ALRM8,"ASPEN WHITE",1,199.65,"Angle Light Trail Molding - 96'W x 1 9/16""H x 2 1/4""D",,,100,0
"TEAM CABINETS",Moldings,MOLDINGS,OCM8,"ASPEN WHITE",2,33.88,"Outside Corner Moulding - 96'W x 3/4'H x 3/4""D",,,19,0
"TEAM CABINETS",Moldings,MOLDINGS,"RCM4S (LCM)","ASPEN WHITE",8,157.30,"Inset Crown Moulding - 96'W x 4 3/16'H x 7/8""D",,,100,0
"TEAM CABINETS",Moldings,MOLDINGS,ROPE,"ASPEN WHITE",1,43.00,"Rope Moulding - 96""W x 3/4""H x 3/8""D",,,100,0
"TEAM CABINETS",Moldings,MOLDINGS,SHM,"ASPEN WHITE",1,27.83,"Shoe Moulding - 96""W x 11/16""H x 11/15""D",,,60,0
"TEAM CABINETS",Moldings,MOLDINGS,"SM8 (SCR)","ASPEN WHITE",1,32.00,"Scribe Moulding - 96""W x 1/4""H x 5/8""D      ",,,100,0
"TEAM CABINETS",Fillers,FILLERS,F342,"ASPEN WHITE",3,35.09,"Wall Filler - 3""W x 42""H x 3/4""D",,,100,0
"TEAM CABINETS",Fillers,FILLERS,F396,"ASPEN WHITE",6,118.00,"Tall Filler - 3""W x 96""H x 3/4""D",,,100,0
"TEAM CABINETS",Fillers,FILLERS,F642,"ASPEN WHITE",6,67.76,"Wall Filler - 6""W x 42""H x 3/4""D",,,100,0
"TEAM CABINETS",Fillers,FILLERS,F696,"ASPEN WHITE",12,176.00,"Tall Filler - 6""W x 96""H x 3/4""D",,,100,0
"TEAM CABINETS",Fillers,FILLERS,FF396,"ASPEN WHITE",7,134.31,"Fluted Tall Filler - 3""W x 96""H x 3/4""D",,,100,0
"TEAM CABINETS",Panels,PANELS,BDEP,"ASPEN WHITE",18,216.59,"Base Decorative Door Panel - 23 1/2""W x 29""H",,,100,0
"TEAM CABINETS",Panels,PANELS,BSV,"ASPEN WHITE",4,44.77,"Base Skin Veneer Panel - 23 1/4""W x 34 1/2""H x 1/4""D",,,100,0
"TEAM CABINETS",Panels,PANELS,DWR3,"ASPEN WHITE",16,121.00,"Dishwasher Return Panel w/3""W Filler - 24""W X 34-1/2""H X 1/2""D ",,,100,0
"TEAM CABINETS",Panels,PANELS,FPV4296,"ASPEN WHITE",47,152.00,"Finished Plywood Panel - 96""W x 42""H x 1/4""D",,,100,0
"TEAM CABINETS",Panels,PANELS,REPV2496,"ASPEN WHITE",41,211.75,"Refrigerator End Panel Veneer - 24""W x 96""H x1 1/2""D",,,100,0
"TEAM CABINETS",Panels,PANELS,REPV2796,"ASPEN WHITE",45,259.60,"Refrigerator End Panel Veneer - 27""W x 96""H x1 1/2""D",,,100,0
"TEAM CABINETS",Panels,PANELS,TKC,"ASPEN WHITE",2,35.09,"Toe Kick 8' Plywood - 96""W x 4 1/2""H x 1/8""D ",,,100,0
"TEAM CABINETS",Panels,PANELS,USV2496,"ASPEN WHITE",10,94.00,"Tall Skin Veneer Panel - 23 1/4"" W x 96""H x 1/4""D  ",,,100,0
"TEAM CABINETS",Panels,PANELS,WDEP30,"ASPEN WHITE",10,96.80,"Wall Decorative Door Panel - 11 1/2""W x 29""H",,,100,0
"TEAM CABINETS",Panels,PANELS,WDEP36,"ASPEN WHITE",12,110.11,"Wall Decorative Door Panel - 11 1/2""W x 35""H",,,100,0
"TEAM CABINETS",Panels,PANELS,WDEP42,"ASPEN WHITE",14,124.00,"Wall Decorative Door Panel - 11 1/2""W x 41""H",,,100,0
"TEAM CABINETS",Panels,PANELS,TDEP2484,"ASPEN WHITE",30,513.04,"Tall Decorative Door Panel - 23 1/2"" W x 78 1/2""H ",,,100,0
"TEAM CABINETS",Panels,PANELS,TDEP2490,"ASPEN WHITE",30,542.08,"Tall Decorative Door Panel - 23 1/2"" W x 84 1/2""H ",,,100,0
"TEAM CABINETS",Panels,PANELS,TDEP2496,"ASPEN WHITE",30,597.00,"Tall Decorative Door Panel - 23 1/2"" W x  901/2""H ",,,100,0
"TEAM CABINETS",Panels,PANELS,WSV42,"ASPEN WHITE",3,27.83,"Wall Skin Panel - 15""W x 42""H x 1/4""D",,,100,0
"TEAM CABINETS",Accessories,CB9,CB9,"ASPEN WHITE",3,37.00,"Corbel - 2""W x 9""H x 9""D",,,100,0
